y_test,y_pred_5,y_pred_10,y_pred_20,y_pred_avg_only
24449,17802.0,18187.6,18147.45,22258.11192214112
40111,29935.8,31351.8,35224.05,31370.958637469586
42542,42409.2,39246.4,38817.55,31962.048387096773
14435,15223.2,15009.5,17080.85,27114.194029850747
24929,26741.0,28566.5,29443.3,37359.625310173695
20480,22062.6,20674.9,19811.8,26354.7542997543
12835,11564.2,14548.3,13612.55,15167.78431372549
35964,38056.4,31997.4,33094.5,28684.284968495176
30375,31417.6,31733.4,32128.45,32273.78504672897
47909,46981.0,43619.2,43461.9,42755.568292682925
35627,34404.4,31158.9,31817.65,38739.375
42015,42380.0,39158.6,38841.5,31962.048387096773
31199,34027.2,32611.6,33129.85,35912.12895377129
31638,30984.8,29627.4,29548.65,31153.133971291867
41301,34084.8,30435.7,34685.95,33761.706024096384
36291,31907.0,31290.1,35194.45,31370.958637469586
19601,18816.4,17955.4,17861.15,22258.11192214112
32137,31952.0,32288.7,30444.7,33429.135802469136
15594,25859.4,25770.4,28963.5,37359.625310173695
12168,19012.8,16546.8,17335.15,22258.11192214112
23055,26719.6,27298.2,31184.45,34868.50617283951
8315,6573.4,8874.9,10061.05,28684.284968495176
25671,36267.6,32263.6,32374.9,28684.284968495176
10390,12028.4,14514.0,13513.05,15167.78431372549
10201,16044.0,17837.6,19344.0,23680.93417721519
44854,44850.4,45308.9,47461.3,47389.4688221709
33443,40587.6,38249.8,38429.55,31962.048387096773
38902,42926.4,45490.0,46741.3,47389.4688221709
8992,12087.6,13624.6,13121.5,15167.78431372549
39538,41012.6,37977.1,37267.25,28481.303482587064
4251,8628.8,13738.6,10886.6,28684.284968495176
26319,33035.0,32419.1,32189.35,28684.284968495176
7972,7119.4,8930.1,9864.15,28684.284968495176
23942,27452.4,26624.2,30010.8,34868.50617283951
16698,12544.8,14048.2,17111.2,23710.322580645163
21129,24698.6,25639.9,27246.65,26535.75314861461
40157,40271.6,41489.6,41840.5,40792.543269230766
9582,15662.8,17440.0,17768.8,23680.93417721519
19472,21884.2,23521.8,23148.7,28684.284968495176
43097,41168.4,44477.5,46684.7,47389.4688221709
23242,25492.4,23161.6,24782.3,20644.8
14508,14307.4,14692.3,15198.8,26653.651219512194
40224,40160.4,38848.5,38490.5,31962.048387096773
37240,39092.8,39617.1,38405.9,31962.048387096773
25204,30873.6,32415.5,31917.35,28684.284968495176
9293,11120.8,12378.5,12681.5,15167.78431372549
38643,41351.6,38137.4,38008.0,28481.303482587064
4030,8516.6,12459.5,10816.1,28684.284968495176
8753,7709.8,8536.2,9756.7,28684.284968495176
23293,25141.4,26100.2,29364.85,34868.50617283951
13074,12743.0,14250.5,17195.55,23710.322580645163
29363,26756.6,25521.6,27563.75,26535.75314861461
46175,42396.4,41411.3,41882.2,40792.543269230766
20959,20408.0,22182.0,22282.9,28684.284968495176
9314,14235.4,15286.1,17398.8,23680.93417721519
13952,14419.0,14439.6,15148.95,26653.651219512194
38845,40987.0,43640.4,45991.25,47389.4688221709
22606,23682.6,22444.1,24924.95,20644.8
4696,7157.0,9276.2,10583.35,28684.284968495176
16223,19455.8,21310.5,21615.1,28684.284968495176
33389,39372.2,37659.7,38139.5,28481.303482587064
25669,24701.0,26145.8,28897.75,34868.50617283951
12951,14098.0,13511.5,15161.5,26653.651219512194
9166,13429.6,14121.0,15573.75,24111.288220551378
9889,12853.2,13912.3,16964.7,23710.322580645163
8799,10061.8,10755.9,12713.05,15167.78431372549
16417,12308.8,14939.5,17586.1,23680.93417721519
23395,21900.6,23070.6,24443.95,20644.8
47907,42721.0,43914.7,45780.4,47389.4688221709
43123,41789.0,40847.6,42201.8,40792.543269230766
21276,26551.0,23938.7,27355.35,26535.75314861461
48321,28856.0,27715.2,29555.6,34868.50617283951
11987,13862.2,13514.0,15498.85,24111.288220551378
18107,8557.0,8137.1,11075.3,28684.284968495176
25949,22658.2,21921.0,20464.2,26354.7542997543
16658,13553.6,14216.8,16614.7,23710.322580645163
12240,9031.4,8016.1,9912.55,28684.284968495176
34862,23443.2,22240.1,22227.1,28684.284968495176
28013,24716.6,23704.5,26597.2,26535.75314861461
47346,42640.6,40660.5,42632.35,40792.543269230766
22833,13669.4,14677.7,18173.75,23680.93417721519
50041,43758.4,44304.4,45877.8,47389.4688221709
13615,13635.2,13614.6,15069.1,26653.651219512194
33257,23830.8,24679.5,24633.9,20644.8
17407,10976.2,11270.2,13080.95,15167.78431372549
24896,18887.8,19793.4,21623.95,26118.927860696516
47611,44882.4,41577.0,42904.45,40792.543269230766
16041,9425.0,9135.0,11031.75,28684.284968495176
36692,27294.6,25659.2,26591.35,26535.75314861461
24504,24134.8,22157.6,21053.7,26354.7542997543
28415,23986.2,23120.9,22066.8,28684.284968495176
25237,16052.6,14987.2,15830.5,26653.651219512194
22169,13332.0,12680.2,13199.4,15167.78431372549
30959,21276.4,20931.2,22071.75,26118.927860696516
45983,33441.6,30080.6,30340.1,34868.50617283951
52527,46483.4,44704.9,46110.45,47389.4688221709
36177,27735.4,26771.5,24835.05,20644.8
16099,10675.8,8302.6,10264.25,28684.284968495176
17273,14173.2,12884.5,15393.15,24111.288220551378
20472,15358.2,14587.7,16183.1,23710.322580645163
22546,16138.4,16091.2,18328.35,23680.93417721519
25389,25223.6,22669.1,21686.9,26354.7542997543
24449,19111.8,17387.3,17894.0,23680.93417721519
32090,29486.8,27092.7,26227.15,26535.75314861461
13942,11363.2,9996.0,11247.55,28684.284968495176
40503,36753.8,32103.1,30762.5,34868.50617283951
18350,16821.0,15564.2,15531.35,26653.651219512194
48695,47603.0,44385.7,45873.6,47389.4688221709
24133,22302.0,21353.6,22123.75,26118.927860696516
16394,14812.4,13450.0,13372.1,15167.78431372549
33549,29796.8,27644.6,25602.25,20644.8
31845,26460.8,24172.5,22381.05,28684.284968495176
16192,13003.2,13013.4,15441.2,24111.288220551378
19952,16009.0,14276.9,16155.9,23710.322580645163
13042,11621.2,9097.3,10552.7,28684.284968495176
46707,46192.4,43232.0,43130.2,40792.543269230766
8766,12676.8,13008.3,14829.95,24111.288220551378
24684,29585.8,29063.3,29331.15,31153.133971291867
34307,36089.8,30490.5,34317.45,33761.706024096384
25634,32304.0,32263.4,32641.25,35912.12895377129
10775,17034.0,15843.4,17024.9,22258.11192214112
8723,12588.2,13008.9,14380.8,24111.288220551378
19374,26583.0,25461.4,28739.75,37359.625310173695
32069,32801.0,31485.5,31875.9,38739.375
32127,37069.8,37831.5,37513.25,28481.303482587064
13334,15126.0,14903.6,16929.6,27114.194029850747
29341,28499.8,33047.7,32030.2,28684.284968495176
23647,24046.0,21784.6,22128.95,26118.927860696516
23221,34481.8,33004.4,33932.3,22112.456790123455
24218,31821.2,32180.7,29923.6,33429.135802469136
23281,27742.6,28250.3,29001.3,31153.133971291867
40528,39431.4,31686.1,34095.0,33761.706024096384
37480,32333.4,31965.2,32458.85,32273.78504672897
30765,31140.8,32205.9,32483.15,35912.12895377129
29067,32016.0,30833.8,34724.45,31370.958637469586
9127,12016.2,12939.2,13249.1,24111.288220551378
10674,15533.4,15664.7,16883.45,22258.11192214112
23573,23801.6,23994.3,28245.45,37359.625310173695
12610,14858.6,14557.9,16732.1,27114.194029850747
29368,32673.8,31662.3,31484.65,38739.375
28835,27074.0,32565.2,31824.55,28684.284968495176
22332,25193.4,22158.3,22114.2,26118.927860696516
32523,35244.0,37312.5,37621.1,28481.303482587064
21863,29861.4,30671.7,33672.2,22112.456790123455
22663,31335.2,31163.0,29390.35,33429.135802469136
24876,27731.6,28105.8,28852.55,31153.133971291867
37008,39518.4,33086.7,33895.3,33761.706024096384
33073,31119.2,32350.4,32315.1,35912.12895377129
35670,34158.8,32851.9,32680.85,32273.78504672897
28228,32525.0,30305.7,33943.0,31370.958637469586
23397,24893.6,21890.7,22195.0,26118.927860696516
13137,14219.0,14345.7,16437.15,27114.194029850747
23425,31003.8,31210.3,31204.95,38739.375
29779,30090.0,32180.9,31970.45,35912.12895377129
11783,13000.2,15401.1,16755.85,22258.11192214112
31293,22952.6,24305.7,27658.75,37359.625310173695
23122,26564.2,31415.9,31467.7,28684.284968495176
21094,25031.2,29070.2,32985.05,22112.456790123455
35636,34463.6,37738.1,37368.6,28481.303482587064
24112,28660.2,29573.2,28693.5,33429.135802469136
24682,25832.2,27932.4,28317.15,31153.133971291867
24297,28957.2,31249.0,30421.7,38739.375
32939,24554.6,25647.8,27929.95,37359.625310173695
44754,27034.0,31749.8,33430.6,22112.456790123455
37490,34233.0,37792.3,37311.8,28481.303482587064
47583,46474.0,44435.2,43455.2,40792.543269230766
37283,38085.4,34465.3,34421.0,33761.706024096384
31945,27689.4,30362.2,31194.8,28684.284968495176
37349,34858.6,33962.9,32844.4,32273.78504672897
19753,13030.6,15923.5,16467.45,22258.11192214112
52025,50239.0,45613.0,45953.3,47389.4688221709
18505,14404.2,14675.6,15952.55,27114.194029850747
28478,26321.6,28302.1,28293.85,33429.135802469136
47032,47407.2,44559.5,43858.25,42755.568292682925
42402,39064.8,40737.0,39007.0,31962.048387096773
29808,25466.2,28225.5,28124.5,31153.133971291867
30630,26020.2,28986.1,28790.65,33429.135802469136
45428,46935.0,44362.0,43601.0,40792.543269230766
42512,30688.8,34474.6,33616.0,22112.456790123455
31256,28083.0,31243.7,30184.8,38739.375
44612,38747.6,36416.2,34754.6,33761.706024096384
38114,35178.0,37275.1,37575.8,28481.303482587064
32472,27930.2,26894.8,28398.75,37359.625310173695
26982,15993.4,17503.1,16507.6,22258.11192214112
18307,15178.6,15200.9,15688.85,27114.194029850747
47334,50124.4,46422.7,45729.35,47389.4688221709
30686,28785.8,29829.7,31051.65,28684.284968495176
46365,47256.6,45724.5,44274.85,42755.568292682925
37406,35656.0,34352.6,32769.4,32273.78504672897
36841,27897.6,28741.7,28591.65,31153.133971291867
42561,39174.0,40777.0,39216.05,31962.048387096773
20105,16532.8,15829.4,15540.9,27114.194029850747
34824,28141.4,29981.3,29487.0,33429.135802469136
26041,29263.6,27923.3,28686.1,37359.625310173695
42465,34537.6,34509.7,33575.25,22112.456790123455
41407,37034.0,37051.9,37555.15,28481.303482587064
44091,48934.4,46346.4,45827.65,47389.4688221709
31053,29128.2,28814.0,30559.25,28684.284968495176
35809,36742.8,34080.2,32927.9,32273.78504672897
46680,47257.0,46348.8,44802.0,42755.568292682925
30029,27675.0,30238.0,29960.0,38739.375
44332,46332.2,44486.4,43746.65,40792.543269230766
32779,29797.2,28769.9,28957.25,31153.133971291867
43877,40661.6,38375.7,34941.4,33761.706024096384
20622,17962.8,17498.4,16914.1,22258.11192214112
42713,41028.0,40807.8,39479.25,31962.048387096773
35906,29450.2,24929.1,23519.3,28684.284968495176
18688,19565.6,17549.5,17237.45,22258.11192214112
12702,11102.0,12637.6,13131.9,24111.288220551378
23463,34857.6,32359.5,32835.7,22112.456790123455
31687,36866.8,36055.4,37165.8,28481.303482587064
18612,27083.6,27078.8,29538.1,28684.284968495176
10767,12180.2,9649.8,10622.8,28684.284968495176
6978,11952.8,10234.7,11130.75,28684.284968495176
11291,15652.4,14197.7,15055.4,23710.322580645163
10642,19377.4,16806.4,16679.15,23680.93417721519
22891,29853.8,26768.2,25573.0,20644.8
26633,29176.8,31602.0,31473.05,35912.12895377129
52012,48831.4,47657.4,46573.7,47389.4688221709
32324,35711.6,34022.5,33190.6,32273.78504672897
30553,32316.2,25886.0,24283.95,28684.284968495176
19455,21100.0,17050.1,17618.85,22258.11192214112
12842,10432.0,11717.6,13212.45,24111.288220551378
19611,26381.4,26472.8,29368.2,28684.284968495176
32884,36316.4,35390.0,36683.55,28481.303482587064
8189,12651.4,9904.2,11408.7,28684.284968495176
14138,13257.2,10483.5,10152.55,28684.284968495176
13738,16422.2,14637.7,14544.35,23710.322580645163
38832,33110.2,28276.7,25483.25,28684.284968495176
32032,34984.0,34571.4,33126.2,32273.78504672897
26477,29345.4,30824.7,31248.75,35912.12895377129
51833,49459.0,48531.0,46504.25,47389.4688221709
24884,30151.6,26026.1,25583.65,20644.8
24564,35551.6,30291.4,33012.15,22112.456790123455
23649,31469.2,29499.5,33099.8,31370.958637469586
11232,11276.4,9916.7,11768.9,28684.284968495176
22053,31011.4,29022.7,32913.4,22112.456790123455
32064,35231.2,34732.1,36434.75,28481.303482587064
37514,46556.8,48397.9,46019.15,47389.4688221709
28056,33038.4,28512.3,26061.3,28684.284968495176
18765,23745.4,25717.4,29068.25,28684.284968495176
32432,34000.6,34429.6,33196.05,32273.78504672897
18918,27283.8,25557.3,25309.2,20644.8
17248,19543.6,15926.2,16893.85,23680.93417721519
15319,11742.6,12209.7,13310.05,24111.288220551378
27298,28906.6,29421.2,32595.85,31370.958637469586
26695,28531.4,29836.1,30991.5,35912.12895377129
12437,15578.0,14565.8,14434.45,23710.322580645163
12195,13248.2,11139.8,10081.45,28684.284968495176
12983,19746.0,16388.3,17171.85,22258.11192214112
30741,20497.8,18245.6,17396.2,22258.11192214112
45911,46779.4,46735.2,44796.2,42755.568292682925
47402,42036.4,40733.9,35273.8,33761.706024096384
41621,29972.6,30939.8,33054.55,31370.958637469586
34971,23367.6,20665.2,18254.3,22258.11192214112
47156,44066.0,41792.2,35366.05,33761.706024096384
48515,46900.6,46940.8,44916.0,42755.568292682925
42156,32590.4,32303.2,33031.5,31370.958637469586
39241,34793.0,33659.0,33173.75,31370.958637469586
42641,41511.4,40835.9,39895.9,31962.048387096773
41125,34744.4,35200.2,33526.0,32273.78504672897
52407,47571.4,48847.9,46381.3,47389.4688221709
47807,46371.4,45626.9,43827.3,40792.543269230766
42735,42610.4,40851.6,40063.75,31962.048387096773
53122,49377.6,49156.0,46730.2,47389.4688221709
41774,35937.4,36340.1,34036.75,32273.78504672897
47535,46537.0,46364.7,43927.15,40792.543269230766
45538,32721.8,29739.2,26714.0,26535.75314861461
45137,36635.8,35906.9,36783.3,28481.303482587064
47690,32047.0,31367.9,33304.4,22112.456790123455
45660,37598.6,32074.8,28038.7,26535.75314861461
45139,37382.2,37208.1,37519.8,28481.303482587064
36483,26926.6,23246.1,19455.4,22258.11192214112
36728,30381.2,25740.6,20570.85,22258.11192214112
48178,46656.0,46565.0,43988.15,40792.543269230766
44826,40010.0,38438.4,37875.45,28481.303482587064
44607,42354.6,39335.5,38536.8,28481.303482587064
41487,37770.0,36740.8,34353.0,32273.78504672897
41700,39703.6,37343.8,35097.85,32273.78504672897
45279,41051.8,32884.2,29291.65,26535.75314861461
47569,47084.2,47009.6,43928.6,40792.543269230766
45467,42806.8,35050.7,30345.0,26535.75314861461
45485,45485.8,37486.3,31563.1,26535.75314861461
46545,47526.8,46929.5,43795.0,40792.543269230766
42903,41797.8,37899.2,35931.05,32273.78504672897
42926,42158.0,38451.2,36401.9,32273.78504672897
45712,45520.6,39121.2,32321.4,26535.75314861461
45693,45527.2,41562.9,32750.8,26535.75314861461
45693,45610.0,43330.9,33517.7,26535.75314861461
42958,42394.8,39166.1,36623.15,32273.78504672897
