attendance,is_federal_holiday,venue,on_grass,temperature,wind_speed,team1_name,team1_pre_win,team1_pre_loss,team1_pre_win_pct,team1_streak,team2_name,team2_pre_win,team2_pre_loss,team2_pre_win_pct,team2_streak,salary-500-800,salary-800-1500,salary-1500,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month_April,month_August,month_July,month_June,month_March,month_May,month_November,month_October,month_September,weather_Cloudy,weather_Drizzle,weather_In Dome,weather_Overcast,weather_Rain,weather_Sunny,season_type,season,home_team_avg_att_last_year,start_hour,start_hour_label_afternoon,start_hour_label_evening,start_hour_label_night,start_hour_label_noon,game_page_url,start_time,previous_5_to_10MA,lle1,lle2
43386,0,Rogers Centre,0,-0.5216702398980718,-1.4790269853217983,TEX,-1.626450181699637,-1.613733041286802,0.0,-0.3786444784385669,TOR,-1.5847076700033458,-1.656593915643788,1.0,0.3344646910007815,-1.214714887193472,-1.0828654206859984,-0.7054448817350786,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.0872512346689631,15,1,0,0,0,https://www.baseball-reference.com/boxes/TOR/TOR202204090.shtml,2022-04-09 15:07:00,21606.71604938272,0.0077285919424182215,0.001687339094448992
17103,0,Kauffman Stadium,1,-0.9935455232453634,-0.6870628089769346,CLE,-1.626450181699637,-1.613733041286802,0.0,-0.3786444784385669,KCR,-1.5847076700033458,-1.656593915643788,1.0,0.3344646910007815,-1.7017439910677297,-1.5151941458939897,-1.089090334216659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.4874749377072287,15,1,0,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202204090.shtml,2022-04-09 15:10:00,18495.7375,0.008572454713575754,-0.0008650735218442027
41622,0,Citizens Bank Park,1,-1.842921033270488,0.3028924114541451,OAK,-1.626450181699637,-1.613733041286802,0.0,-0.3786444784385669,PHI,-1.5847076700033458,-1.656593915643788,1.0,0.3344646910007815,-1.214714887193472,-0.650536695478007,0.0618460232280819,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,16,1,0,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202204090.shtml,2022-04-09 16:05:00,33671.864197530864,0.0023795369173210284,0.005523225669182488
46882,0,Yankee Stadium III,1,-1.842921033270488,0.500883455540361,BOS,-1.626450181699637,-1.613733041286802,0.0,-0.3786444784385669,NYY,-1.5847076700033458,-1.656593915643788,1.0,0.3344646910007815,-0.7276857833192146,0.2141207549379757,0.8291369281912425,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.5141799502318507,16,1,0,0,0,https://www.baseball-reference.com/boxes/NYA/NYA202204090.shtml,2022-04-09 16:05:00,41827.898734177215,0.003346198973839774,-0.0008184661084341001
19504,0,Chase Field,0,2.215206403516219,-1.2810359412355825,SDP,-1.5868419194271768,-1.613733041286802,0.5,0.3938809207036373,ARI,-1.5847076700033458,-1.615792911707593,0.5,-0.4502163335842259,-0.7276857833192146,-1.0828654206859984,-0.3217994292534983,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.4751909983918569,17,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202204090.shtml,2022-04-09 17:10:00,26364.32098765432,0.008659327329004044,-0.0006196976073568293
36139,0,Angel Stadium of Anaheim,1,-0.1441700132202385,0.8968655437127928,HOU,-1.5472336571547167,-1.654513922577482,1.0,0.7801436202747395,LAA,-1.6242976133009144,-1.5749919077713983,0.0,-0.8425568458767296,-0.7276857833192146,-1.0828654206859984,0.0618460232280819,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202204090.shtml,2022-04-09 18:07:00,37321.135802469136,0.008386491447710158,0.0009521250680792558
48087,0,Coors Field,1,0.2333302134575946,1.292847631885225,LAD,-1.5868419194271768,-1.654513922577482,1.0,0.3938809207036373,COL,-1.6242976133009144,-1.615792911707593,0.0,-0.4502163335842259,0.2463724244293002,-1.5151941458939897,0.4454914757096622,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.8871110072415102,18,0,1,0,0,https://www.baseball-reference.com/boxes/COL/COL202204090.shtml,2022-04-09 18:10:00,36953.62962962963,0.006894435457325043,0.0023461916759235273
21369,0,Nationals Park,1,-2.031671146609405,-0.2910807208045027,NYM,-1.5472336571547167,-1.654513922577482,1.0,0.7801436202747395,WSN,-1.6242976133009144,-1.5749919077713983,0.0,-0.8425568458767296,0.2463724244293002,-0.2182079702700156,-1.089090334216659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-0.2778167162227177,19,0,1,0,0,https://www.baseball-reference.com/boxes/WAS/WAS202204090.shtml,2022-04-09 19:05:00,27898.53086419753,0.00745110463241919,-0.001004796275453556
40310,0,Truist Park,1,-1.842921033270488,1.8868207641438728,CIN,-1.5868419194271768,-1.613733041286802,0.5,-0.3786444784385669,ATL,-1.5847076700033458,-1.615792911707593,0.5,0.3344646910007815,-2.188773094941987,0.6464494801459671,-1.089090334216659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202204090.shtml,2022-04-09 19:20:00,32776.79012345679,0.008396223099969482,0.00040947637380524547
37332,0,Oracle Park,1,-1.18229563658428,1.6888297200576567,MIA,-1.5868419194271768,-1.613733041286802,0.5,0.3938809207036373,SFG,-1.5847076700033458,-1.615792911707593,0.5,-0.4502163335842259,-1.7017439910677297,-1.0828654206859984,-1.85638123917982,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4336890538430954,13,0,0,0,1,https://www.baseball-reference.com/boxes/SFN/SFN202204100.shtml,2022-04-10 13:05:00,33429.135802469136,0.009162335962792773,0.00036356827247677415
33507,0,Citizens Bank Park,1,-2.4091713732872377,1.8868207641438728,OAK,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,PHI,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,-0.7276857833192146,-1.9475228711019807,-0.3217994292534983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,13,0,0,0,1,https://www.baseball-reference.com/boxes/PHI/PHI202204100.shtml,2022-04-10 13:05:00,33671.864197530864,0.003986587348219582,0.005837111461862036
41253,0,Angel Stadium of Anaheim,1,-0.3329201265591552,-0.0930896767182867,HOU,-1.5472336571547167,-1.613733041286802,0.6666666666666666,-0.3786444784385669,LAA,-1.5847076700033458,-1.5749919077713983,0.3333333333333333,0.3344646910007815,-0.2406566794449572,-1.5151941458939897,-1.85638123917982,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,regular,2022,0.93439024078442,13,0,0,0,1,https://www.baseball-reference.com/boxes/ANA/ANA202204100.shtml,2022-04-10 13:07:00,37321.135802469136,0.007252944226896039,0.0033925328057562688
17018,0,Target Field,1,-1.9372960899399465,1.6888297200576567,SEA,-1.5472336571547167,-1.654513922577482,1.0,0.7801436202747395,MIN,-1.6242976133009144,-1.5749919077713983,0.0,-0.8425568458767296,1.707459736052073,-0.650536695478007,-1.85638123917982,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.208698949314617,13,0,0,0,1,https://www.baseball-reference.com/boxes/MIN/MIN202204100.shtml,2022-04-10 13:10:00,28435.79012345679,0.00827576986793241,0.0005680342461632417
14100,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,BAL,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,TBR,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,-0.2406566794449572,-1.9475228711019807,-1.85638123917982,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.9713938867666168,13,0,0,0,1,https://www.baseball-reference.com/boxes/TBA/TBA202204100.shtml,2022-04-10 13:10:00,14734.1875,0.008359393427550578,3.419252328049287e-06
20165,0,Kauffman Stadium,1,0.1389551567881363,-0.0930896767182867,CLE,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,KCR,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,-1.7017439910677297,-1.9475228711019807,-1.089090334216659,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4874749377072287,13,0,0,0,1,https://www.baseball-reference.com/boxes/KCA/KCA202204100.shtml,2022-04-10 13:10:00,18495.7375,0.008572454713575754,-0.0008650735218442027
40825,0,Coors Field,1,-1.7485459766010298,1.8868207641438728,LAD,-1.5868419194271768,-1.613733041286802,0.5,-0.3786444784385669,COL,-1.5847076700033458,-1.615792911707593,0.5,0.3344646910007815,-0.7276857833192146,-0.2182079702700156,0.0618460232280819,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.8871110072415102,13,0,0,0,1,https://www.baseball-reference.com/boxes/COL/COL202204100.shtml,2022-04-10 13:10:00,36953.62962962963,0.0067110290041444065,0.0015220431711925517
19089,0,Chase Field,0,0.8939556101438028,-0.0930896767182867,SDP,-1.5472336571547167,-1.613733041286802,0.6666666666666666,0.7801436202747395,ARI,-1.5847076700033458,-1.5749919077713983,0.3333333333333333,-0.8425568458767296,-0.2406566794449572,-1.5151941458939897,-1.4727357866982391,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-0.4751909983918569,13,0,0,0,1,https://www.baseball-reference.com/boxes/ARI/ARI202204100.shtml,2022-04-10 13:10:00,26364.32098765432,0.007664091405226583,0.000510718868732766
15712,0,Comerica Park,1,-2.4091713732872377,-0.0930896767182867,CHW,-1.5868419194271768,-1.613733041286802,0.5,0.3938809207036373,DET,-1.5847076700033458,-1.615792911707593,0.5,-0.4502163335842259,0.2463724244293002,-1.0828654206859984,-1.089090334216659,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.452464770887793,13,0,0,0,1,https://www.baseball-reference.com/boxes/DET/DET202204100.shtml,2022-04-10 13:10:00,18767.875,0.008747751185090982,-0.0001303680424311235
40027,0,Busch Stadium III,1,-0.3329201265591552,1.6888297200576567,PIT,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,STL,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,0.2463724244293002,-1.0828654206859984,-1.089090334216659,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,1.6608288029011082,13,0,0,0,1,https://www.baseball-reference.com/boxes/SLN/SLN202204100.shtml,2022-04-10 13:15:00,42967.81481481482,0.008799113725867655,0.0018695451089849957
32858,0,Wrigley Field,1,-1.842921033270488,1.0948565877990089,MIL,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,CHC,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,-0.2406566794449572,-1.0828654206859984,-0.3217994292534983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.0485112689945344,13,0,0,0,1,https://www.baseball-reference.com/boxes/CHN/CHN202204100.shtml,2022-04-10 13:20:00,38208.20987654321,0.009095342479824398,-0.0009634690931134154
38233,0,Truist Park,1,-0.5216702398980718,-1.2810359412355825,CIN,-1.5868419194271768,-1.572952159996122,0.3333333333333333,-0.7649071780096691,ATL,-1.5451177267057772,-1.615792911707593,0.6666666666666666,0.7268052032932852,-1.214714887193472,-0.2182079702700156,-1.4727357866982391,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.3497655554418811,13,0,0,0,1,https://www.baseball-reference.com/boxes/ATL/ATL202204100.shtml,2022-04-10 13:35:00,32776.79012345679,0.010291270276634663,0.0026574990706314484
23158,0,Nationals Park,1,-2.503546429956696,1.292847631885225,NYM,-1.5076253948822564,-1.654513922577482,1.0,1.1664063198458416,WSN,-1.6242976133009144,-1.5341909038352035,0.0,-1.2348973581692333,0.7334015283035576,0.2141207549379757,-1.089090334216659,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-0.2778167162227177,13,0,0,0,1,https://www.baseball-reference.com/boxes/WAS/WAS202204100.shtml,2022-04-10 13:35:00,27898.53086419753,0.005903342233403147,-0.0007261522983102894
31549,0,Rogers Centre,0,-0.5216702398980718,-1.4790269853217983,TEX,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,TOR,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,-1.214714887193472,-1.0828654206859984,-0.7054448817350786,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.0872512346689631,13,0,0,0,1,https://www.baseball-reference.com/boxes/TOR/TOR202204100.shtml,2022-04-10 13:37:00,21606.71604938272,0.007714243498020449,0.0017235254504858984
40108,0,Yankee Stadium III,1,-2.4091713732872377,1.8868207641438728,BOS,-1.626450181699637,-1.572952159996122,0.0,-0.7649071780096691,NYY,-1.5451177267057772,-1.656593915643788,1.0,0.7268052032932852,-0.7276857833192146,-0.2182079702700156,0.0618460232280819,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.5141799502318507,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYA/NYA202204100.shtml,2022-04-10 19:08:00,41827.898734177215,0.004631553328917388,-0.0030982299123079706
8971,0,Kauffman Stadium,1,-1.18229563658428,-0.6870628089769346,CLE,-1.5868419194271768,-1.572952159996122,0.3333333333333333,0.3938809207036373,KCR,-1.5451177267057772,-1.615792911707593,0.6666666666666666,-0.4502163335842259,-1.7017439910677297,-1.5151941458939897,-1.089090334216659,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4874749377072287,13,0,0,0,1,https://www.baseball-reference.com/boxes/KCA/KCA202204110.shtml,2022-04-11 13:10:00,18495.7375,0.008572454713575754,-0.0008650735218442027
35052,0,Globe Life Field,0,1.271455836821636,1.8868207641438728,COL,-1.5472336571547167,-1.613733041286802,0.6666666666666666,0.7801436202747395,TEX,-1.5847076700033458,-1.5749919077713983,0.3333333333333333,0.3344646910007815,-0.2406566794449572,-1.0828654206859984,-0.7054448817350786,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.4791870529334436,15,1,0,0,0,https://www.baseball-reference.com/boxes/TEX/TEX202204110.shtml,2022-04-11 15:05:00,26333.25925925926,0.008134755670563544,-2.7055072693439705e-06
44461,0,Oriole Park at Camden Yards,1,-1.7485459766010298,0.1049013673679291,MIL,-1.5868419194271768,-1.572952159996122,0.3333333333333333,0.3938809207036373,BAL,-1.6242976133009144,-1.5341909038352035,0.0,-1.2348973581692333,-0.7276857833192146,-1.5151941458939897,-1.089090334216659,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.7638318890761924,15,1,0,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202204110.shtml,2022-04-11 15:05:00,16347.5875,0.010490501673284996,-0.004881231030794468
11840,0,Comerica Park,1,-0.8047954099064467,0.500883455540361,BOS,-1.5868419194271768,-1.572952159996122,0.3333333333333333,0.3938809207036373,DET,-1.5847076700033458,-1.5749919077713983,0.3333333333333333,-0.8425568458767296,0.2463724244293002,-0.650536695478007,-0.7054448817350786,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,regular,2022,-1.452464770887793,17,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202204110.shtml,2022-04-11 17:10:00,18767.875,0.004650207095986795,0.0020593624031500202
20480,0,Angel Stadium of Anaheim,1,-0.8047954099064467,0.3028924114541451,MIA,-1.5868419194271768,-1.572952159996122,0.3333333333333333,-0.3786444784385669,LAA,-1.5847076700033458,-1.5341909038352035,0.25,-0.4502163335842259,0.2463724244293002,-1.5151941458939897,-1.85638123917982,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202204110.shtml,2022-04-11 18:38:00,37321.135802469136,0.007936522776057508,0.001425231771527483
12932,0,Target Field,1,-1.5597958632621132,0.8968655437127928,SEA,-1.5472336571547167,-1.613733041286802,0.6666666666666666,-0.3786444784385669,MIN,-1.5847076700033458,-1.5749919077713983,0.3333333333333333,0.3344646910007815,1.707459736052073,0.2141207549379757,-1.85638123917982,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.208698949314617,18,0,1,0,0,https://www.baseball-reference.com/boxes/MIN/MIN202204110.shtml,2022-04-11 18:40:00,28435.79012345679,0.00827576986793241,0.0005680342461632417
9139,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,OAK,-1.5868419194271768,-1.572952159996122,0.3333333333333333,0.3938809207036373,TBR,-1.5055277834082084,-1.656593915643788,1.0,1.119145715585789,-2.188773094941987,-1.9475228711019807,-1.85638123917982,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.9713938867666168,18,0,1,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202204110.shtml,2022-04-11 18:40:00,14734.1875,0.008364510557042975,4.562455653284184e-06
23279,0,Oracle Park,1,-2.126046203278863,3.272758072747384,SDP,-1.5076253948822564,-1.613733041286802,0.75,1.1664063198458416,SFG,-1.5451177267057772,-1.615792911707593,0.6666666666666666,0.3344646910007815,0.7334015283035576,-1.9475228711019807,-0.3217994292534983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.4336890538430954,18,0,1,0,0,https://www.baseball-reference.com/boxes/SFN/SFN202204110.shtml,2022-04-11 18:45:00,33429.135802469136,0.008490723619043817,-0.0007558206832689071
22317,0,Citizens Bank Park,1,-1.2766706932537382,0.3028924114541451,NYM,-1.5076253948822564,-1.613733041286802,0.75,-0.3786444784385669,PHI,-1.5451177267057772,-1.615792911707593,0.6666666666666666,-0.4502163335842259,-0.2406566794449572,0.2141207549379757,0.4454914757096622,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.4649157741698605,18,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202204110.shtml,2022-04-11 18:45:00,33671.864197530864,0.00031302890479219573,0.00547795501225929
26211,0,Yankee Stadium III,1,-2.031671146609405,0.8968655437127928,TOR,-1.5472336571547167,-1.613733041286802,0.6666666666666666,-0.3786444784385669,NYY,-1.5451177267057772,-1.615792911707593,0.6666666666666666,-0.4502163335842259,-0.7276857833192146,0.2141207549379757,-0.3217994292534983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,1.5141799502318507,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYA/NYA202204110.shtml,2022-04-11 19:05:00,41827.898734177215,0.003955969883205555,-0.011692669635750698
42263,0,Truist Park,1,-0.5216702398980718,0.3028924114541451,WSN,-1.5868419194271768,-1.5321712787054418,0.25,0.3938809207036373,ATL,-1.5451177267057772,-1.5749919077713983,0.5,-0.4502163335842259,-0.7276857833192146,0.6464494801459671,-1.4727357866982391,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202204110.shtml,2022-04-11 19:20:00,32776.79012345679,0.008045164816690804,0.00017576357592222875
15781,0,Comerica Park,1,-1.18229563658428,0.3028924114541451,BOS,-1.5868419194271768,-1.5321712787054418,0.25,-0.3786444784385669,DET,-1.5451177267057772,-1.5749919077713983,0.5,0.3344646910007815,-1.214714887193472,-1.0828654206859984,-0.3217994292534983,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.452464770887793,13,0,0,0,1,https://www.baseball-reference.com/boxes/DET/DET202204120.shtml,2022-04-12 13:10:00,18767.875,0.004650207095986795,0.0020593624031500202
36948,0,Guaranteed Rate Field,1,-0.9935455232453634,-0.2910807208045027,SEA,-1.5472336571547167,-1.572952159996122,0.5,-0.7649071780096691,CHW,-1.5451177267057772,-1.615792911707593,0.6666666666666666,0.7268052032932852,1.707459736052073,-0.650536695478007,-1.4727357866982391,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.1105452508486513,15,1,0,0,0,https://www.baseball-reference.com/boxes/CHA/CHA202204120.shtml,2022-04-12 15:10:00,21425.64935064935,0.009289945732268202,-0.0013162809017675994
16132,0,Angel Stadium of Anaheim,1,-0.2385450698896968,0.8968655437127928,MIA,-1.5868419194271768,-1.5321712787054418,0.25,-0.7649071780096691,LAA,-1.5451177267057772,-1.5341909038352035,0.4,0.3344646910007815,-1.7017439910677297,-1.5151941458939897,-1.4727357866982391,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.93439024078442,16,1,0,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202204120.shtml,2022-04-12 16:07:00,37321.135802469136,0.007522369817972823,0.002844518627875512
43036,0,Great American Ball Park,1,-0.7104203532369884,0.3028924114541451,CLE,-1.5472336571547167,-1.572952159996122,0.5,0.7801436202747395,CIN,-1.5451177267057772,-1.5749919077713983,0.5,0.3344646910007815,-1.214714887193472,-1.9475228711019807,-1.089090334216659,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-0.9936536630512128,16,1,0,0,0,https://www.baseball-reference.com/boxes/CIN/CIN202204120.shtml,2022-04-12 16:10:00,22334.25925925926,0.010031046085516282,-0.0029781259708856634
34458,0,PNC Park,1,-0.7104203532369884,-0.2910807208045027,CHC,-1.5472336571547167,-1.613733041286802,0.6666666666666666,-0.3786444784385669,PIT,-1.5847076700033458,-1.5749919077713983,0.3333333333333333,0.3344646910007815,0.7334015283035576,-0.2182079702700156,-2.2400266916614,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4981412546138186,16,1,0,0,0,https://www.baseball-reference.com/boxes/PIT/PIT202204120.shtml,2022-04-12 16:12:00,18412.827160493827,0.008672315226874614,0.00404450813236193
16732,0,Target Field,1,-2.31479631661778,-0.0930896767182867,LAD,-1.5868419194271768,-1.572952159996122,0.3333333333333333,-0.7649071780096691,MIN,-1.5451177267057772,-1.5749919077713983,0.5,0.7268052032932852,0.7334015283035576,0.6464494801459671,0.4454914757096622,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,regular,2022,-0.208698949314617,18,0,1,0,0,https://www.baseball-reference.com/boxes/MIN/MIN202204120.shtml,2022-04-12 18:40:00,28435.79012345679,0.008944798478076858,0.002299067519537952
7588,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,OAK,-1.5472336571547167,-1.572952159996122,0.5,0.7801436202747395,TBR,-1.5055277834082084,-1.615792911707593,0.75,-0.4502163335842259,-0.7276857833192146,-1.9475228711019807,-1.85638123917982,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.9713938867666168,18,0,1,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202204120.shtml,2022-04-12 18:40:00,14734.1875,0.008483323229722938,-0.00046010124878965585
17674,0,Chase Field,0,-0.3329201265591552,1.8868207641438728,HOU,-1.5076253948822564,-1.613733041286802,0.75,0.3938809207036373,ARI,-1.5847076700033458,-1.5341909038352035,0.25,-1.2348973581692333,-1.214714887193472,-0.2182079702700156,-0.3217994292534983,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-0.4751909983918569,18,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202204120.shtml,2022-04-12 18:40:00,26364.32098765432,0.008781250475387957,-0.0013962850093198992
26045,0,Citizens Bank Park,1,-0.1441700132202385,-0.6870628089769346,NYM,-1.5076253948822564,-1.572952159996122,0.6,-0.7649071780096691,PHI,-1.5055277834082084,-1.615792911707593,0.75,0.3344646910007815,-0.7276857833192146,-0.2182079702700156,1.2127823806728228,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,18,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202204120.shtml,2022-04-12 18:45:00,33671.864197530864,0.002767593417840946,0.0011261521811244775
25560,0,Oracle Park,1,-2.126046203278863,2.6787849404887365,SDP,-1.4680171326097962,-1.613733041286802,0.8,1.5526690194169437,SFG,-1.5451177267057772,-1.5749919077713983,0.5,-0.4502163335842259,-0.2406566794449572,-1.9475228711019807,0.0618460232280819,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4336890538430954,18,0,1,0,0,https://www.baseball-reference.com/boxes/SFN/SFN202204120.shtml,2022-04-12 18:45:00,33429.135802469136,0.008492367275135396,-0.00074510112419614
40398,0,Busch Stadium III,1,0.2333302134575946,1.8868207641438728,KCR,-1.5472336571547167,-1.572952159996122,0.5,-0.7649071780096691,STL,-1.5451177267057772,-1.615792911707593,0.6666666666666666,-0.4502163335842259,-0.7276857833192146,-1.9475228711019807,-0.3217994292534983,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.6608288029011082,18,0,1,0,0,https://www.baseball-reference.com/boxes/SLN/SLN202204120.shtml,2022-04-12 18:45:00,42967.81481481482,0.008672789481065531,-0.000544037542030155
25068,0,Yankee Stadium III,1,-0.3329201265591552,0.6988744996265769,TOR,-1.5076253948822564,-1.613733041286802,0.75,0.3938809207036373,NYY,-1.5451177267057772,-1.5749919077713983,0.5,-0.8425568458767296,-1.214714887193472,-0.2182079702700156,0.4454914757096622,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,1.5141799502318507,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYA/NYA202204120.shtml,2022-04-12 19:05:00,41827.898734177215,0.005557820013765645,-0.014300716457663738
11814,0,Oriole Park at Camden Yards,1,0.3277052701270529,0.1049013673679291,MIL,-1.5868419194271768,-1.5321712787054418,0.25,-0.3786444784385669,BAL,-1.5847076700033458,-1.5341909038352035,0.25,0.3344646910007815,-0.7276857833192146,-1.0828654206859984,-1.089090334216659,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.7638318890761924,19,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202204120.shtml,2022-04-12 19:05:00,16347.5875,0.009711572248002303,-0.00905959543480659
